N,P,K,temperature,humidity,ph,rainfall,label
26.355460170619168,43.31308068488502,23.58213765963758,19.700311122609698,87.56031957234663,6.0322328053659255,104.98644486226621,apple
44.63093726497837,39.27349397600722,32.33496550074731,10.571185219401059,86.66328542277213,5.480191506122841,101.93326611307097,apple
23.661167227831847,26.889635013660566,31.963067335435518,10.256746462769753,86.1372533849865,5.210772368975076,104.16664673179739,apple
42.72159256606925,26.54263702463999,27.958617883613925,14.562790726974422,82.80922158680093,6.1359508948696,119.44371089076323,apple
28.492881484440108,49.80706795796358,22.32991339388533,15.441419034099319,83.57558446044628,5.104868986928176,119.8667689947233,apple
21.823422977461075,47.7065555606636,33.622832675137275,23.409811441719196,86.4131841568955,5.611267072211672,108.03017518751666,apple
38.087407499835294,45.362026912815395,26.83689863795557,7.707674742551161,88.87678578866813,5.334148460921392,107.08330485028233,apple
46.26140733416667,48.83447544903464,34.16067177466355,6.482289107107317,87.3046493687073,6.103367035432599,105.88644118746669,apple
47.50713139776253,48.74563444955942,24.936639513592286,8.90576328777015,81.52825231457317,5.170892113010698,112.06683232370602,apple
44.13943117848075,31.05629878420792,25.240972021286602,13.42923791062522,87.03135223162943,5.067739169698154,116.27549381574268,apple
34.38590654368066,38.116894710057004,32.5555674098057,7.792775280970106,83.26386155533943,5.032095562086454,104.82508465691937,apple
28.108804099099814,26.85990330688959,35.67636640686262,11.730938441420298,80.07449229293061,6.30491334500186,101.0483635503941,apple
26.818151467215262,37.848299289695404,36.64753604806609,15.390202826383778,82.23472587707165,6.420660532903413,106.09056121880099,apple
49.504662770987196,38.76050990803995,26.624751411090166,19.051460247592367,85.08685934952913,6.360672005027234,116.82527759677588,apple
25.254766952142617,33.6356993629053,20.747687498663005,11.526139181008295,87.8225627085708,5.888794248928416,117.34480559259183,apple
46.07029649235511,47.34350025938515,21.970255181164454,11.692128076660742,88.55553574176848,5.362860609615859,117.21649154293088,apple
21.698587745796736,34.168744547121065,20.030740325537423,22.983880745902223,87.04326945220056,6.457755211159169,105.86490616633078,apple
49.12708415919364,39.03650505607761,21.548401090815,20.404174568475497,84.21371011873175,5.938703287539471,100.07267435548705,apple
47.48720889556802,48.399702634739185,29.266401147468823,8.378997652004633,89.31163745993165,5.40410236871203,113.64005869593348,apple
40.32311437620586,26.13844690556349,25.858544869324426,16.994053832481406,86.66426714129243,5.257583896546555,118.80220230143851,apple
44.037067916050404,48.907953189064784,23.308996516996686,10.371725547673893,86.34311702155127,5.4925215480815694,109.4900735544114,apple
43.59932686892198,37.7083804773312,35.63445222838155,10.698097435994898,88.0707303504819,5.642147139848156,116.29122163177986,apple
32.853374257229675,28.426751400785566,27.57491547003741,16.783306098836352,81.63909730545518,5.3080360119388725,114.82668205342142,apple
37.789005481535625,37.329220860956,28.119787267440934,9.144816978454402,84.68370430523429,6.371997782102276,104.05116158055313,apple
47.818931701944784,30.620552998883923,28.72303808028618,5.3164850520371925,84.98489167482916,6.335781920786802,105.49147737065829,apple
23.255628021071505,36.32115138904452,28.488731963319154,17.395534460887436,81.33720653306892,5.771245473936796,115.61262605872476,apple
46.47901188248954,44.34439177481439,22.16897205799949,19.925841018535397,80.12507488937707,5.555318175071569,108.26757844871385,apple
34.58885272958881,27.54145418234926,27.817678731489334,23.282231576405444,89.28685275552542,6.070923757361199,118.62125951255965,apple
49.64859804696671,41.952092102991976,31.079678384121305,14.661840136248806,89.77191319673267,5.596928475388749,107.45771687457318,apple
37.41079156066897,25.75544590462136,37.49222066385262,23.902112111355386,80.09229520834761,6.105956658681841,119.12503282797023,apple
26.578266305014203,46.643583343272844,29.203965045732453,19.763786395094023,80.40340325479376,5.957657231841781,106.07758733367255,apple
30.807471527202125,26.007788472121852,35.42552592850561,23.686395556843937,88.69540044468616,5.133784641125153,108.4272732599595,apple
47.643119755040345,27.892197720828392,39.64425121048802,16.673217058873394,89.85984412156729,6.259325278698409,114.80306645030566,apple
42.0262693105811,43.04756313597255,22.77595677969384,10.78562418725533,85.28475342016712,5.312608455196335,111.73698278803653,apple
32.81768303052407,32.83470236922851,36.703472049064494,22.237626456972727,82.5553615352637,6.204994307861465,102.53694976391112,apple
38.36990034090364,48.82818217757426,25.322692702761834,16.318083994876336,86.23541369664318,6.26744155074017,117.32971864515483,apple
38.259008583572424,40.821489714788754,39.78527526291337,24.601028650548265,82.33790060540785,6.007426671961761,117.27467357260937,apple
37.586912806467765,47.685686607766286,37.25829344979165,7.996761904915566,82.43637199868621,5.129549087784451,101.49027548668184,apple
20.99498708621274,41.00724051946919,26.95414173463948,19.61175350565903,84.04313932352177,6.127099876098957,101.8880360272694,apple
34.615937616640664,49.33554600285309,39.47610946505705,16.754215008819692,82.81358946917815,5.968490220078492,103.22315914502255,apple
36.44268025280775,49.49797454994922,22.007713208761913,11.58558477814325,89.3996380909577,5.841003496365248,119.0363088973141,apple
26.588002656821992,30.38688389439196,36.73006064605772,23.826441092778545,82.54597819695823,6.49739080958785,110.18002264213469,apple
41.347769354160654,36.15849815748312,22.16819802975239,18.74840430139817,81.41147239120912,5.054762220677712,111.02135458508717,apple
42.18625868976455,32.59050192288494,28.14350412807521,22.994223519891108,88.82977250024824,5.94746288017212,107.65558739726836,apple
31.47753828111625,31.96366021523855,39.97499173460421,21.570841923499536,89.44158723940443,5.662854051953381,109.28160546590847,apple
31.74714766328676,47.26827760999871,36.16710330247853,16.425286137678057,86.47577116751752,5.875476136762196,113.36972961432917,apple
33.50313508815986,29.413698604363308,20.68158647646757,21.03015829258675,84.92382541783496,5.36715210792025,115.11653897268397,apple
26.886843399906464,36.470600720171646,39.3986754729331,6.850746830602632,89.6350344360963,6.316163314435454,118.28006935175029,apple
44.71285471487802,33.0142554278729,20.060376213382522,21.46160839435761,84.19478378863664,5.438115544861475,109.71728674202761,apple
24.919116739307803,48.970349738640266,21.254811177719027,13.543978810903944,88.51828929442804,6.167280181931725,112.33149173126287,apple
31.500972397410543,45.23161029371471,36.992610773685,16.72806679949629,81.82728102815229,6.237829275522382,101.51452300117033,apple
29.27048823969914,47.657584364971505,39.35789232185319,7.863615871948366,87.06749646059461,5.694051734542416,118.28190633582805,apple
31.137349547110915,26.360869317520216,30.30560353341209,17.099454405000095,83.38597899035476,6.390762899004118,114.71995588183223,apple
21.228745642852978,32.02518540179222,24.753455441869647,23.192131579180284,82.86989567137982,5.579089638467149,119.6448709971063,apple
43.44767710455201,40.52263669314617,39.603035996145884,7.201132549967662,86.66669346409061,6.180077325720685,119.86209636078134,apple
32.24165848064691,40.89918191485703,26.734899135292903,13.417249519130845,88.43564326025026,5.750659073358165,117.69265116384425,apple
29.136264474374656,48.13245405631096,39.43500541856454,11.676820389680167,80.82416003957813,5.524683357825487,101.5917906081897,apple
31.186654878727776,42.767378298106536,25.528600431985843,7.023531776652403,83.3351741271252,6.348441456036413,114.1688986989827,apple
25.84546837906821,45.98166446884721,31.33817762543453,14.389020929699779,82.7739350516089,5.0212426467919045,105.7394178443675,apple
30.602361329963795,31.656078731908966,36.14323710411843,9.76683082268515,81.15978306064399,5.846545910261211,105.56222156299336,apple
24.686086816076482,28.255945327501568,22.101093970094396,16.695387401618085,89.64838395781013,5.0296304500928075,119.04368342337156,apple
29.78828452477721,40.96667171950803,29.599067366854253,8.269332274890136,87.02558575676186,5.579267464372555,113.8235144608974,apple
31.439998739384766,41.57867683588201,37.60523211426847,9.576863351663778,87.61363524771635,6.211750516604028,117.05291712714856,apple
23.165176012109942,41.24059916687766,36.74255308031852,10.234205508091163,88.22854136863197,5.711811291399924,109.1036164560146,apple
38.98447124767783,31.935144556500852,27.499802084648184,24.982002373348525,80.03746751765009,6.314506605781844,115.85877070338144,apple
27.479670034727913,25.569226439986302,27.072416732495153,5.1984644521467915,88.17177574152934,6.049297936827589,102.49404145295145,apple
33.76251296640255,45.62772501888564,26.922099636069575,22.280691232346882,89.04755461212893,5.5733582651790945,107.93059956430466,apple
36.50684600232196,44.56574345258904,21.132127949752157,10.08866890713766,83.75537729392228,5.269968176997079,112.57135491970112,apple
39.77349211950562,45.70278628008886,28.518925216708052,18.17302116763036,86.40348460452039,5.7183486201552185,101.2148110467668,apple
32.58406802847271,42.177260332394525,37.86036182522787,5.463998631488273,83.92295225093802,5.958724292466788,115.2749334796448,apple
23.19916405768722,47.98597614089853,28.798526898087573,7.085065338299465,88.95683203081072,5.3920076502616165,119.04318219215457,apple
30.079968785841288,37.05038856558993,38.97674744258407,13.969067810749056,88.66772394752385,5.939551474763664,113.68918407019447,apple
26.065117038437478,47.90433588949032,34.47390078467397,8.634210755375396,83.93448050697722,5.663596296802473,100.55669136107826,apple
28.72321706362475,27.74274714349846,37.10630444818632,24.490165927173596,84.28954247948529,5.875534309365735,111.06390352400817,apple
35.4759753876281,25.788776278484676,38.066468683600206,5.388508284649401,82.54196876815611,6.1473713435399056,105.66089309001477,apple
31.290158357592862,28.315323609937348,39.688124858032424,9.27809039899105,88.64548791076076,5.691776652123238,104.34506445995885,apple
40.62132816740393,49.65519462932848,23.273708580002378,17.997741306260494,84.36698396829843,6.446016811790489,114.28629494056766,apple
48.92829164272342,37.44619537364394,23.248700942891332,9.909948029784628,89.60895152541013,5.2918255760810595,102.80707036472474,apple
44.95949284962088,44.68739545772411,34.38163723091132,7.8327841839280605,87.67045489502377,5.524568429429343,117.02972356347078,apple
47.171864525393524,25.520035388847738,21.943194296220195,19.375114546961584,82.20200601395385,5.176168935117737,101.14765665710829,apple
21.57017651672653,29.900305162547728,24.087627704184655,18.13585124838855,88.78212840950546,5.533742270367769,104.77911200899801,apple
20.17845231044178,40.54645894914939,32.23361273032117,11.605148065093028,86.44573917317055,5.964061305308743,119.51455521074152,apple
49.50752516673842,48.90688130680057,24.26800781740269,13.267370039024804,87.63868643907591,5.129073532679978,114.55608864984414,apple
44.241549469050504,43.552113155567056,27.941785215323904,19.041458666228895,83.70656246188285,5.855087119426885,116.32247463119822,apple
22.488924966998916,33.738861162834006,21.859600309584554,24.743786606313357,85.85006127546954,5.6337602189371685,102.33483161086204,apple
38.41475323486908,48.296605371549376,39.76672002658821,16.471273830808887,81.08612268673207,6.302656044637014,101.04058566643117,apple
35.73681769593589,30.770145491678417,28.138085973853503,19.924589925760102,89.97355363387716,5.163292669500686,110.96100140976296,apple
42.962273805667266,47.382851305710595,20.236506388813137,5.077151878354607,86.94287210451898,6.438756516112737,105.68902463491145,apple
39.4704074400327,46.01370993306589,33.41836533263736,23.75289924768034,88.7041468071117,6.102348416725666,112.09667277853757,apple
35.148050288572435,27.620191388472783,33.18226903969915,22.719812888472415,81.29642469621159,5.025467122750058,106.25292810851846,apple
22.71108035487723,42.91328011590115,23.626745408031745,23.550192869279368,83.32735610471607,6.150183996893348,116.01017871375565,apple
35.03559478136925,37.85517701328004,22.06919550726159,15.470304101226944,80.98884775728848,6.215609902058278,114.44102047093787,apple
35.97822371568597,34.10882186663409,28.956953234083702,8.017795526374364,83.44892609636177,5.427164424489188,107.60898171430776,apple
23.370261167489485,47.73244461973249,34.970460858511096,20.470653497912384,80.35383645003826,6.395748502705452,112.41563182771603,apple
26.686919359972336,41.54800824852188,23.550904912472777,23.59219464707572,80.9004537637323,6.125873742695465,106.55819214998871,apple
34.27692392111282,28.946681606726525,37.66171416926463,22.18566441442763,83.14843298535918,6.01324704539323,108.28157262038815,apple
43.9397309010085,34.84694846581292,30.8251815334253,8.869963499069929,80.79852189618923,6.265392152232469,119.36361045083282,apple
47.37527669277836,36.82811518938364,39.215169225742684,13.88237731167967,87.52055027691547,6.0354640621720055,107.52264915544929,apple
25.32104060522278,42.7032617166507,38.58883792682887,10.423221178925747,83.60180013817208,5.847551366730847,105.81805103010774,apple
37.80122168489995,39.84530851754131,33.722793053197776,19.51281530709637,81.85319697856418,5.575117527850922,114.35242200637666,apple
29.381006844820842,26.118140717857834,29.2987528110592,6.11832287478699,87.31140844577395,6.0182106757973335,100.47149104988362,apple
29.000485801796525,34.01965477140066,38.138566597330964,24.00278864522548,83.79055687804666,5.529474067653506,100.30152301207588,apple
22.489122219611822,45.25570774579557,24.11352780792531,7.085275493898598,86.51756339631497,5.4625563598786275,117.91477362918174,apple
22.736401840810224,45.176705302932774,27.58278270679287,16.67131801864714,89.42734503176418,6.427599386518294,105.71016413451855,apple
